tourney_id,tourney_name,tourney_spectators,year
2018-W-WITF-TUN-44A-2018/15/monastir $15k,Monastir $15K,2891,2018
2018-W-WITF-USA-37A-2018/80/tyler tx $80k,Tyler TX $80K,2891,2018
2018-W-WITF-TUR-35A-2018/15/antalya $15k,Antalya $15K,2889,2018
2018-W-WITF-TUN-33A-2018/15/monastir 15k,Monastir 15K,2886,2018
2018-6963/C/cuernavaca ch,Cuernavaca CH,2886,2018
2018-1768/C/tiburon ch,Tiburon CH,2885,2018
2018-W-WITF-SVK-02A-2018/100/trnava $100k,Trnava $100K,2882,2018
2018-W-WITF-CZE-04A-2018/15/prerov $15k,Prerov $15K,2880,2018
2018-W-WITF-FRA-13A-2018/80/biarritz $80k,Biarritz $80K,2878,2018
2018-W-WITF-ISR-01A-2018/15/ramat hasharon $15k,Ramat Hasharon $15K,2877,2018
2018-W-WITF-TUR-04A-2018/15/antalya $15k,Antalya $15K,2876,2018
2018-5049/C/caltanissetta ch,Caltanissetta CH,2871,2018
2018-W-WITF-TUN-43A-2018/15/monastir $15k,Monastir $15K,2866,2018
2018-7650/A/antalya,Antalya,2865,2018
2018-W-WITF-MEX-02A-2018/15/mexico city $15k,Mexico City $15K,2862,2018
2018-W-WITF-TUN-13A-2018/25/tunis $25k,Tunis $25K,2854,2018
2018-3967/C/karshi ch,Karshi CH,2851,2018
2018-W-WITF-GBR-02A-2018/25/loughborough $25k,Loughborough $25K,2849,2018
2018-6590/C/sibiu ch,Sibiu CH,2849,2018
2018-0692/C/tallahassee ch,Tallahassee CH,2843,2018
2018-4012/C/tashkent ch,Tashkent CH,2841,2018
2018-W-WITF-GBR-03A-2018/100/surbiton $100k,Surbiton $100K,2840,2018
2018-W-WITF-EGY-03A-2018/15/sharm el sheikh $15k,Sharm El Sheikh $15K,2840,2018
2018-W-WITF-TUN-32A-2018/15/monastir $15k,Monastir $15K,2836,2018
2018-W-WITF-TUN-08A-2018/15/hammamet $15k,Hammamet $15K,2835,2018
2018-W-WITF-ESP-06A-2018/25/monzon $25k,Monzon $25K,2833,2018
2018-W-WITF-FRA-04B-2018/25/grenoble $25k,Grenoble $25K,2830,2018
2018-W-WITF-EGY-21A-2018/15/sharm el sheikh $15k,Sharm El Sheikh $15K,2830,2018
2018-W-WITF-IND-07A-2018/25/pune $25k,Pune $25K,2830,2018
2018-7343/C/ningbo ch,Ningbo CH,2827,2018
2018-9003/C/poprad tatry ch,Poprad Tatry CH,2821,2018
2018-W-WITF-FRA-09A-2018/60/croissy beaubourg $60k,Croissy Beaubourg $60K,2819,2018
2018-W-WITF-BRA-01A-2018/25/curitiba $25k,Curitiba $25K,2819,2018
2018-7290/A/estoril,Estoril,2814,2018
2018-W-WITF-ESP-17A-2018/15/melilla $15k,Melilla $15K,2812,2018
2018-W-WITF-THA-15A-2018/15/hua hin $15k,Hua Hin $15K,2810,2018
2018-W-WITF-POR-04A-2018/15/oeiras $15k,Oeiras $15K,2803,2018
2018-7845/C/newport beach ch,Newport Beach CH,2803,2018
2018-W-WITF-UZB-01A-2018/25/karshi $25k,Karshi $25K,2798,2018
2018-W-WITF-CZE-09A-2018/15/brno 15k,Brno 15K,2798,2018
2018-W-WITF-GBR-04A-2018/100/manchester $100k,Manchester $100K,2797,2018
2018-1027/I/istanbul,Istanbul,2794,2018
2018-W-WITF-TUR-36A-2018/15/antalya 15k,Antalya 15K,2793,2018
2018-W-WITF-RUS-05A-2018/15/kazan $15k,Kazan $15K,2793,2018
2018-W-WITF-JPN-02A-2018/25/toyota $25k,Toyota $25K,2793,2018
2018-1052/P/birmingham,Birmingham,2789,2018
2018-W-WITF-NOR-02A-2018/25/oslo $25k,Oslo $25K,2788,2018
2018-W-WITF-ESP-04A-2018/15/palmanova mallorca $15k,Palmanova Mallorca $15K,2788,2018
2018-W-WITF-EGY-10A-2018/15/sharm el sheikh $15k,Sharm El Sheikh $15K,2786,2018
2018-W-WITF-GER-09A-2018/25/aschaffenburg $25k,Aschaffenburg $25K,2783,2018
2018-0637/C/champaign ch,Champaign CH,2782,2018
2018-W-WITF-CAN-01A-2018/100/vancouver bc $100k,Vancouver BC $100K,2781,2018
2018-7740/C/nottingham ch,Nottingham CH,2780,2018
2018-W-WITF-JPN-16A-2018/25/hamamatsu $25k,Hamamatsu $25K,2777,2018
2018-W-WITF-POR-18A-2018/25/obidos $25k,Obidos $25K,2775,2018
2018-W-WITF-BEL-03A-2018/25/koksijde $25k,Koksijde $25K,2771,2018
2018-W-WITF-RUS-02A-2018/15/kazan $15k,Kazan $15K,2768,2018
2018-W-WITF-CHN-09A-2018/60/baotou $60k,Baotou $60K,2764,2018
2018-6490/C/kaohsiung ch,Kaohsiung CH,2763,2018
2018-W-WITF-SUI-01A-2018/25/chiasso $25k,Chiasso $25K,2757,2018
2018-W-WITF-TUN-40A-2018/15/monastir $15k,Monastir $15K,2749,2018
2018-W-WITF-IND-06A-2018/25/pune $25k,Pune $25K,2741,2018
2018-0448/C/szczecin ch,Szczecin CH,2739,2018
2018-W-WITF-FRA-01A-2018/15/fort de france martinique $15k,Fort de France Martinique $15K,2737,2018
2018-W-WITF-SRB-03A-2018/15/prokuplje $15k,Prokuplje $15K,2728,2018
2018-7913/C/braga ch,Braga CH,2726,2018
2018-6787/C/portoroz ch,Portoroz CH,2724,2018
2018-7705/C/panama city ch,Panama City CH,2722,2018
2018-W-WITF-USA-08A-2018/15/tampa fl $15k,Tampa FL $15K,2719,2018
2018-W-WITF-TUN-17A-2018/15/hammamet $15k,Hammamet $15K,2719,2018
2018-7849/C/chennai ch,Chennai CH,2715,2018
2018-W-WITF-NED-01A-2018/15/alkmaar $15k,Alkmaar $15K,2707,2018
2018-1539/C/leon ch,Leon CH,2702,2018
2018-W-WITF-FRA-20A-2018/80/poitiers $80k,Poitiers $80K,2696,2018
2018-W-WITF-HUN-05A-2018/15/kaposvar $15k,Kaposvar $15K,2693,2018
2018-0718/P/dubai,Dubai,2692,2018
2018-1796/C/st.brieuc ch,St.Brieuc CH,2690,2018
2018-0319/A/kitzbuhel,Kitzbuhel,2690,2018
2018-W-WITF-CHN-13A-2018/60/jinan $60k,Jinan $60K,2689,2018
2018-W-WITF-ESP-26A-2018/15/nules $15k,Nules $15K,2686,2018
2018-0091/C/kyoto ch,Kyoto CH,2684,2018
2018-W-WITF-JPN-10A-2018/25/karuizawa $25k,Karuizawa $25K,2684,2018
2018-W-WITF-CHN-07A-2018/60/quanzhou $60k,Quanzhou $60K,2680,2018
2018-9124/C/florence  ch,Florence  CH,2680,2018
2018-0786/C/poznan ch,Poznan CH,2679,2018
2018-W-WITF-JPN-11A-2018/25/kofu $25k,Kofu $25K,2677,2018
2018-W-WITF-TUN-37A-2018/15/monastir $15k,Monastir $15K,2673,2018
2018-W-WITF-BUL-04A-2018/25/dobrich $25k,Dobrich $25K,2672,2018
2018-W-WITF-CHN-21A-2018/100/suzhou $100k,Suzhou $100K,2669,2018
2018-W-WITF-CZE-11A-2018/15/jablonec nad nisou $15k,Jablonec nad Nisou $15K,2659,2018
2018-W-WITF-ESP-18A-2018/15/ceuta $15k,Ceuta $15K,2655,2018
2018-W-WITF-POR-12A-2018/25/setubal $25k,Setubal $25K,2648,2018
2018-7920/C/padova ch,Padova CH,2646,2018
2018-W-WITF-ESP-01A-2018/15/manacor mallorca $15k,Manacor Mallorca $15K,2643,2018
2018-W-WITF-POR-21A-2018/15/lousada $15k,Lousada $15K,2641,2018
2018-W-WITF-TUN-21A-2018/15/hammamet $15k,Hammamet $15K,2640,2018
2018-W-WITF-BLR-02A-2018/15/minsk $15k,Minsk $15K,2633,2018
2018-W-WITF-USA-20A-2018/60/honolulu hi $60k,Honolulu HI $60K,2633,2018
2018-2278/C/taipei ch,Taipei CH,2632,2018
2018-W-WITF-TUR-39A-2018/15/antalya $15k,Antalya $15K,2631,2018
2018-0467/C/aptos ch,Aptos CH,2627,2018
2018-W-WITF-TUN-03A-2018/15/hammamet $15k,Hammamet $15K,2626,2018
2018-W-WITF-GER-14A-2018/25/braunschweig $25k,Braunschweig $25K,2623,2018
2018-6757/C/blois ch,Blois CH,2618,2018
2018-7316/C/cary ch,Cary CH,2616,2018
2018-W-WITF-CHN-16A-2018/25/guiyang $25k,Guiyang $25K,2601,2018
2018-0321/A/stuttgart,Stuttgart,2600,2018
2018-W-WITF-TUR-14A-2018/15/antalya $15k,Antalya $15K,2595,2018
2018-9134/C/houston ch,Houston CH,2594,2018
2018-W-WITF-CHN-11A-2018/25/luzhou $25k,Luzhou $25K,2586,2018
2018-W-WITF-THA-14A-2018/15/hua hin $15k,Hua Hin $15K,2581,2018
2018-7391/C/guayaquil ch,Guayaquil CH,2579,2018
2018-0544/C/montevideo ch,Montevideo CH,2578,2018
2018-W-WITF-FRA-11A-2018/100/contrexeville $100k,Contrexeville $100K,2575,2018
2018-W-WITF-TUR-34A-2018/15/antalya $15k,Antalya $15K,2572,2018
2018-W-WITF-ARG-01A-2018/15/villa dolores $15k,Villa Dolores $15K,2557,2018
2018-W-WITF-TUN-11A-2018/15/hammamet $15k,Hammamet $15K,2557,2018
2018-0603/C/fergana ch,Fergana CH,2556,2018
2018-W-WITF-BEL-01A-2018/15/knokke $15k,Knokke $15K,2552,2018
2018-W-WITF-ITA-26A-2018/15/cuneo $15k,Cuneo $15K,2550,2018
2018-0447/C/samarkand ch,Samarkand CH,2547,2018
2018-W-WITF-USA-38A-2018/80/las vegas nv $80k,Las Vegas NV $80K,2545,2018
2018-0602/P/new haven,New Haven,2544,2018
2018-W-WITF-THA-12A-2018/15/nonthaburi $15k,Nonthaburi $15K,2542,2018
2018-W-WITF-EGY-01A-2018/15/sharm el sheikh $15k,Sharm El Sheikh $15K,2533,2018
2018-7393/C/canberra ch,Canberra CH,2529,2018
2018-W-WITF-RUS-04A-2018/15/kazan $15k,Kazan $15K,2528,2018
2018-W-WITF-SGP-02A-2018/25/singapore $25k,Singapore $25K,2524,2018
2018-W-WITF-FRA-07A-2018/15/gonesse $15k,Gonesse $15K,2524,2018
2018-W-WITF-AUS-12A-2018/25/toowoomba $25k,Toowoomba $25K,2512,2018
2018-7909/C/alicante ch,Alicante CH,2510,2018
2018-W-WITF-GRE-08A-2018/15/heraklion $15k,Heraklion $15K,2505,2018
2018-W-WITF-RSA-01A-2018/15/stellenbosch $15k,Stellenbosch $15K,2504,2018
2018-W-WITF-ESP-11B-2018/60/valencia $60k,Valencia $60K,2500,2018
2018-W-WITF-FRA-18A-2018/15/dijon $15k,Dijon $15K,2495,2018
2018-W-WITF-DJI-01A-2018/15/djibouti $15k,Djibouti $15K,2482,2018
2018-0784/C/sevilla ch,Sevilla CH,2480,2018
2018-W-WITF-ITA-34A-2018/25/santa margherita di pula $25k,Santa Margherita Di Pula $25K,2479,2018
2018-3463/C/milan ch,Milan CH,2478,2018
2018-W-WITF-EGY-28A-2018/15/cairo $15k,Cairo $15K,2477,2018
2018-W-WITF-IND-01A-2018/15/bhopal $15k,Bhopal $15K,2473,2018
2018-W-WITF-FRA-06A-2018/15/amiens $15k,Amiens $15K,2463,2018
2018-W-WITF-ITA-11A-2018/25/santa margherita di pula $25k,Santa Margherita Di Pula $25K,2462,2018
2018-W-WITF-TUR-15A-2018/15/antalya $15k,Antalya $15K,2453,2018
2018-W-WITF-ISR-08A-2018/15/herzlia $15k,Herzlia $15K,2451,2018
2018-W-WITF-CHN-15A-2018/25/tianjin $25k,Tianjin $25K,2447,2018
2018-6116/A/atlanta,Atlanta,2447,2018
2018-W-WITF-CAN-05A-2018/25/gatineau $25k,Gatineau $25K,2445,2018
2018-7485/A/antwerp,Antwerp,2443,2018
2018-6809/C/meerbusch ch,Meerbusch CH,2434,2018
2018-0891/A/pune,Pune,2433,2018
2018-1091/I/mallorca,Mallorca,2420,2018
2018-7584/C/budapest ch,Budapest CH,2410,2018
2018-W-WITF-KOR-05A-2018/15/sangju $15k,Sangju $15K,2407,2018
2018-1097/I/budapest,Budapest,2404,2018
2018-W-WITF-IRL-01A-2018/15/dublin $15k,Dublin $15K,2402,2018
2018-9130/C/liuzhou ch,Liuzhou CH,2387,2018
2018-W-WITF-GEO-02A-2018/15/telavi $15k,Telavi $15K,2386,2018
2018-7742/C/lisbon ch,Lisbon CH,2385,2018
2018-1080/I/nottingham,Nottingham,2385,2018
2018-W-WITF-AUS-10A-2018/60/darwin $60k,Darwin $60K,2382,2018
2018-W-WITF-HKG-02A-2018/25/hong kong $25k,Hong Kong $25K,2380,2018
2018-0703/P/san jose,San Jose,2377,2018
2018-W-WITF-CHN-23A-2018/25/nanning $25k,Nanning $25K,2369,2018
2018-7100/C/pune ch,Pune CH,2363,2018
2018-W-WITF-ITA-40A-2018/15/solarino $15k,Solarino $15K,2357,2018
2018-W-WITF-TUR-07A-2018/15/antalya $15k,Antalya $15K,2354,2018
2018-W-WITF-ESP-14A-2018/25/las palmas de gran canaria $25k,Las Palmas de Gran Canaria $25K,2347,2018
2018-W-WITF-BUL-01A-2018/25/sofia $25k,Sofia $25K,2331,2018
2018-0528/I/linz,Linz,2325,2018
2018-W-WITF-USA-17A-2018/25/bethany beach de $25k,Bethany Beach DE $25K,2320,2018
2018-W-WITF-AUS-08A-2018/25/mildura $25k,Mildura $25K,2311,2018
2018-W-WITF-ITA-31A-2018/25/santa margherita di pula $25k,Santa Margherita Di Pula $25K,2297,2018
2018-W-WITF-FIN-02A-2018/15/savitaipale $15k,Savitaipale $15K,2296,2018
2018-W-WITF-ISR-10A-2018/15/ofakim $15k,Ofakim $15K,2288,2018
2018-W-WITF-CHN-03A-2018/15/xiamen $15k,Xiamen $15K,2264,2018
2018-W-WITF-GBR-01A-2018/25/glasgow $25k,Glasgow $25K,2262,2018
2018-W-WITF-SRB-02A-2018/15/prokuplje $15k,Prokuplje $15K,2255,2018
2019-1063/I/shenzhen,Shenzhen,2236,2018
2018-W-WITF-ITA-35A-2018/25/santa margherita di pula $25k,Santa Margherita Di Pula $25K,2236,2018
2018-7911/C/puerto vallarta ch,Puerto Vallarta CH,2235,2018
2018-7351/C/monterrey ch,Monterrey CH,2228,2018
2018-W-WITF-POR-11A-2018/25/porto $25k,Porto $25K,2224,2018
2018-W-WITF-ITA-12A-2018/25/rome $25k,Rome $25K,2190,2018
2018-W-WITF-KOR-09A-2018/15/gimcheon $15k,Gimcheon $15K,2186,2018
2018-W-WITF-NED-06A-2018/15/haren $15k,Haren $15K,2185,2018
2018-1056/P/tokyo,Tokyo,2182,2018
2018-W-WITF-EGY-22A-2018/15/sharm el sheikh $15k,Sharm El Sheikh $15K,2168,2018
2018-W-WITF-PAR-02A-2018/15/asuncion $15k,Asuncion $15K,2168,2018
2018-1072/C/limoges,Limoges,2145,2018
2018-W-WITF-NED-02A-2018/15/den haag $15k,Den Haag $15K,2139,2018
2018-W-WITF-GER-07A-2018/15/kaltenkirchen $15k,Kaltenkirchen $15K,2137,2018
2018-7235/C/drummondville ch,Drummondville CH,2132,2018
2018-W-WITF-KAZ-08A-2018/25/almaty $25k,Almaty $25K,2109,2018
2018-W-WITF-POR-15A-2018/15/montemor o novo $15k,Montemor O Novo $15K,2053,2018
2018-1049/I/auckland,Auckland,2033,2018
2018-W-WITF-EGY-05A-2018/15/sharm el sheikh $15k,Sharm El Sheikh $15K,2017,2018
2018-W-WITF-ITA-02A-2018/15/solarino $15k,Solarino $15K,2003,2018
2019-W-ITF-AUS-01A-2019/25/w25 playford,W25 Playford,1982,2018
2018-6204/C/ortisei ch,Ortisei CH,1952,2018
2018-0337/A/vienna,Vienna,1941,2018
2018-W-WITF-BUL-03A-2018/15/varna $15k,Varna $15K,1931,2018
2018-W-WITF-TUN-05A-2018/15/hammamet $15k,Hammamet $15K,1922,2018
2018-W-WITF-USA-19A-2018/25/baton rouge la $25k,Baton Rouge LA $25K,1899,2018
2018-7201/C/santo domingo ch,Santo Domingo CH,1818,2018
2018-W-WITF-HKG-03A-2018/15/hong kong $15k,Hong Kong $15K,1814,2018
2018-7797/C/shenzhen ch,Shenzhen CH,1810,2018
2018-6967/A/shenzhen,Shenzhen,1755,2018
2018-W-WITF-GBR-06A-2018/100/southsea $100k,Southsea $100K,1717,2018
2018-0363/C/knoxville ch,Knoxville CH,1647,2018
2018-W-WITF-AUS-09A-2018/25/cairns $25k,Cairns $25K,1556,2018
2018-1082/I/prague,Prague,1542,2018
2018-W-WITF-EGY-24A-2018/15/sharm el sheikh $15k,Sharm El Sheikh $15K,1537,2018
2018-0314/A/gstaad,Gstaad,1506,2018
2018-1077/I/nanchang,Nanchang,1471,2018
2018-W-WITF-ESP-07B-2018/25/les franqueses del valles $25k,Les Franqueses del Valles $25K,1428,2018
2018-1081/F/zhuhai,Zhuhai,1148,2018
2018-W-WITF-KAZ-07A-2018/80/astana $80k,Astana $80K,1015,2018
2018-0605/F/tour finals,Tour Finals,876,2018
2018-0808/F/singapore,Singapore,598,2018
2018-W-FC-2018-WG-PO-BEL-ITA-01/D/fed cup wg r1: bel vs ita,Fed Cup WG R1: BEL vs ITA,578,2018
2018-W-FC-2018-WG2-M-UKR-AUS-01/D/fed cup wg2 r1: ukr vs aus,Fed Cup WG2 R1: UKR vs AUS,572,2018
2018-M-DC-2018-G2-AM-M-MEX-PER-01/D/davis cup g2 r2: mex vs per,Davis Cup G2 R2: MEX vs PER,563,2018
2018-W-FC-2018-WG-M-NED-USA-01/D/fed cup wg r1: ned vs usa,Fed Cup WG R1: NED vs USA,551,2018
2018-M-DC-2018-G1-AO-M-KOR-PAK-01/D/davis cup g1 r1: kor vs pak,Davis Cup G1 R1: KOR vs PAK,546,2018
2018-M-DC-2018-G2-EPA-M-TUN-FIN-01/D/davis cup g2 r1: tun vs fin,Davis Cup G2 R1: TUN vs FIN,532,2018
2018-M-DC-2018-G1-EPA-M-POR-SWE-01/D/davis cup g1 r2: por vs swe,Davis Cup G1 R2: POR vs SWE,519,2018
2018-M-DC-2018-WG-PO-AUT-AUS-01/D/davis cup wg po: aut vs aus,Davis Cup WG PO: AUT vs AUS,503,2018
2018-M-DC-2018-G2-EPA-M-ROU-LUX-01/D/davis cup g2 r1: rou vs lux,Davis Cup G2 R1: ROU vs LUX,501,2018
2018-M-DC-2018-G2-AO-M-LBN-TPE-01/D/davis cup g2 r1: lbn vs tpe,Davis Cup G2 R1: LBN vs TPE,495,2018
2018-M-DC-2018-WG-M-CAN-CRO-01/D/davis cup wg r1: can vs cro,Davis Cup WG R1: CAN vs CRO,494,2018
2018-M-DC-2018-G1-AO-M-PAK-UZB-01/D/davis cup g1 r2: pak vs uzb,Davis Cup G1 R2: PAK vs UZB,491,2018
2018-M-DC-2018-G2-EPA-M-SLO-POL-01/D/davis cup g2 r1: slo vs pol,Davis Cup G2 R1: SLO vs POL,491,2018
2018-M-DC-2018-G2-EPA-M-IRL-DEN-01/D/davis cup g2 r1: irl vs den,Davis Cup G2 R1: IRL vs DEN,484,2018
2018-M-DC-2018-G2-EPA-M-EGY-FIN-01/D/davis cup g2 r3: egy vs fin,Davis Cup G2 R3: EGY vs FIN,483,2018
2018-M-DC-2018-WG-M-CRO-USA-01/D/davis cup wg sf: cro vs usa,Davis Cup WG SF: CRO vs USA,482,2018
2018-M-DC-2018-G2-AM-M-PUR-MEX-01/D/davis cup g2 r1: pur vs mex,Davis Cup G2 R1: PUR vs MEX,479,2018
2018-M-DC-2018-WG-PO-JPN-BIH-01/D/davis cup wg po: jpn vs bih,Davis Cup WG PO: JPN vs BIH,476,2018
2018-M-DC-2018-G1-EPA-M-BIH-SVK-01/D/davis cup g1 r2: bih vs svk,Davis Cup G1 R2: BIH vs SVK,475,2018
2018-M-DC-2018-WG-PO-SUI-SWE-01/D/davis cup wg po: sui vs swe,Davis Cup WG PO: SUI vs SWE,471,2018
2018-M-DC-2018-WG-M-FRA-ESP-01/D/davis cup wg sf: fra vs esp,Davis Cup WG SF: FRA vs ESP,470,2018
2018-W-FC-2018-WG2-PO-UKR-CAN-01/D/fed cup wg2 r1: ukr vs can,Fed Cup WG2 R1: UKR vs CAN,465,2018
2018-M-DC-2018-G2-AM-M-BOL-PER-01/D/davis cup g2 r1: bol vs per,Davis Cup G2 R1: BOL vs PER,463,2018
2018-M-DC-2018-G1-EPA-M-AUT-BLR-01/D/davis cup g1 r1: aut vs blr,Davis Cup G1 R1: AUT vs BLR,462,2018
2018-M-DC-2018-G1-AM-M-COL-BAR-01/D/davis cup g1 r1: col vs bar,Davis Cup G1 R1: COL vs BAR,461,2018
2018-W-FC-2018-WG2-M-CAN-ROU-01/D/fed cup wg2 r1: can vs rou,Fed Cup WG2 R1: CAN vs ROU,460,2018
2018-M-DC-2018-G1-EPA-M-CZE-ISR-01/D/davis cup g1 r2: cze vs isr,Davis Cup G1 R2: CZE vs ISR,458,2018
2018-W-FC-2018-WG-PO-BLR-SVK-01/D/fed cup wg r1: blr vs svk,Fed Cup WG R1: BLR vs SVK,456,2018
2018-M-DC-2018-WG-M-KAZ-SUI-01/D/davis cup wg r1: kaz vs sui,Davis Cup WG R1: KAZ vs SUI,455,2018
2018-W-FC-2018-WG-M-FRA-USA-01/D/fed cup wg sf: fra vs usa,Fed Cup WG SF: FRA vs USA,455,2018
2018-W-FC-2018-WG-M-BEL-FRA-01/D/fed cup wg r1: bel vs fra,Fed Cup WG R1: BEL vs FRA,451,2018
2018-M-DC-2018-G2-AO-M-IRI-HKG-01/D/davis cup g2 r1: iri vs hkg,Davis Cup G2 R1: IRI vs HKG,450,2018
2018-7696/F/atp next gen finals,ATP Next Gen Finals,447,2018
2018-M-DC-2018-G1-AO-M-CHN-NZL-01/D/davis cup g1 r1: chn vs nzl,Davis Cup G1 R1: CHN vs NZL,444,2018
2018-W-FC-2018-WG-PO-SUI-ROU-01/D/fed cup wg r1: sui vs rou,Fed Cup WG R1: SUI vs ROU,442,2018
2018-W-FC-2018-WG-M-CZE-USA-01/D/fed cup wg f: cze vs usa,Fed Cup WG F: CZE vs USA,441,2018
2018-M-DC-2018-WG-PO-SRB-IND-01/D/davis cup wg po: srb vs ind,Davis Cup WG PO: SRB vs IND,441,2018
2018-M-DC-2018-WG-M-HUN-BEL-01/D/davis cup wg r1: hun vs bel,Davis Cup WG R1: HUN vs BEL,438,2018
2018-M-DC-2018-G2-AO-M-HKG-LBN-01/D/davis cup g2 r2: hkg vs lbn,Davis Cup G2 R2: HKG vs LBN,436,2018
2018-W-FC-2018-WG2-PO-ESP-PAR-01/D/fed cup wg2 r1: esp vs par,Fed Cup WG2 R1: ESP vs PAR,432,2018
2018-M-DC-2018-G2-EPA-M-FIN-LTU-01/D/davis cup g2 r2: fin vs ltu,Davis Cup G2 R2: FIN vs LTU,432,2018
2018-M-DC-2018-WG-PO-CAN-NED-01/D/davis cup wg po: can vs ned,Davis Cup WG PO: CAN vs NED,431,2018
2018-M-DC-2018-WG-M-USA-SRB-01/D/davis cup wg r1: usa vs srb,Davis Cup WG R1: USA vs SRB,428,2018
2018-M-DC-2018-G1-AM-M-ARG-CHI-01/D/davis cup g1 r2: arg vs chi,Davis Cup G1 R2: ARG vs CHI,426,2018
2018-M-DC-2018-G2-AM-M-VEN-GUA-01/D/davis cup g2 r1: ven vs gua,Davis Cup G2 R1: VEN vs GUA,421,2018
2018-M-DC-2018-G1-AM-M-COL-BRA-01/D/davis cup g1 r2: col vs bra,Davis Cup G1 R2: COL vs BRA,419,2018
2018-M-DC-2018-G2-EPA-M-ROU-MAR-01/D/davis cup g2 r2: rou vs mar,Davis Cup G2 R2: ROU vs MAR,419,2018
2018-W-FC-2018-WG-PO-NED-AUS-01/D/fed cup wg r1: ned vs aus,Fed Cup WG R1: NED vs AUS,417,2018
2018-M-DC-2018-G2-AM-M-VEN-URU-01/D/davis cup g2 r2: ven vs uru,Davis Cup G2 R2: VEN vs URU,416,2018
2018-M-DC-2018-WG-M-ESP-GER-01/D/davis cup wg qf: esp vs ger,Davis Cup WG QF: ESP vs GER,412,2018
2018-W-FC-2018-WG2-M-RUS-SVK-01/D/fed cup wg2 r1: rus vs svk,Fed Cup WG2 R1: RUS vs SVK,410,2018
2018-M-DC-2018-WG-M-USA-BEL-01/D/davis cup wg qf: usa vs bel,Davis Cup WG QF: USA vs BEL,410,2018
2018-M-DC-2018-WG-PO-ARG-COL-01/D/davis cup wg po: arg vs col,Davis Cup WG PO: ARG vs COL,403,2018
2018-M-DC-2018-WG-M-FRA-CRO-01/D/davis cup wg f: fra vs cro,Davis Cup WG F: FRA vs CRO,402,2018
2018-M-DC-2018-G2-EPA-M-GEO-MAR-01/D/davis cup g2 r1: geo vs mar,Davis Cup G2 R1: GEO vs MAR,397,2018
2018-M-DC-2018-G2-EPA-M-EGY-DEN-01/D/davis cup g2 r2: egy vs den,Davis Cup G2 R2: EGY vs DEN,396,2018
2018-M-DC-2018-G1-EPA-M-AUT-RUS-01/D/davis cup g1 r2: aut vs rus,Davis Cup G1 R2: AUT vs RUS,391,2018
2018-M-DC-2018-G2-EPA-M-EST-LTU-01/D/davis cup g2 r1: est vs ltu,Davis Cup G2 R1: EST vs LTU,390,2018
2018-M-DC-2018-WG-PO-GBR-UZB-01/D/davis cup wg po: gbr vs uzb,Davis Cup WG PO: GBR vs UZB,389,2018
2018-M-DC-2018-G2-AM-M-URU-MEX-01/D/davis cup g2 r3: uru vs mex,Davis Cup G2 R3: URU vs MEX,377,2018
2018-M-DC-2018-G1-AM-M-DOM-BRA-01/D/davis cup g1 r1: dom vs bra,Davis Cup G1 R1: DOM vs BRA,375,2018
2018-M-DC-2018-WG-M-ITA-JPN-01/D/davis cup wg r1: ita vs jpn,Davis Cup WG R1: ITA vs JPN,375,2018
2018-M-DC-2018-G2-EPA-M-TUR-ZIM-01/D/davis cup g2 r1: tur vs zim,Davis Cup G2 R1: TUR vs ZIM,373,2018
2018-M-DC-2018-WG-PO-HUN-CZE-01/D/davis cup wg po: hun vs cze,Davis Cup WG PO: HUN vs CZE,371,2018
2018-W-FC-2018-WG2-PO-RUS-LAT-01/D/fed cup wg2 r1: rus vs lat,Fed Cup WG2 R1: RUS vs LAT,367,2018
2018-M-DC-2018-G2-EPA-M-POL-ZIM-01/D/davis cup g2 r2: pol vs zim,Davis Cup G2 R2: POL vs ZIM,363,2018
2018-M-DC-2018-G1-AM-M-CHI-ECU-01/D/davis cup g1 r1: chi vs ecu,Davis Cup G1 R1: CHI vs ECU,356,2018
2018-M-DC-2018-WG-M-GBR-ESP-01/D/davis cup wg r1: gbr vs esp,Davis Cup WG R1: GBR vs ESP,354,2018
2018-M-DC-2018-G2-AO-M-THA-LBN-01/D/davis cup g2 r3: tha vs lbn,Davis Cup G2 R3: THA vs LBN,352,2018
2018-M-DC-2018-G2-EPA-M-ROU-POL-01/D/davis cup g2 r3: rou vs pol,Davis Cup G2 R3: ROU vs POL,350,2018
2018-M-DC-2018-G2-AM-M-ESA-URU-01/D/davis cup g2 r1: esa vs uru,Davis Cup G2 R1: ESA vs URU,345,2018
2018-M-DC-2018-G1-EPA-M-UKR-SWE-01/D/davis cup g1 r1: ukr vs swe,Davis Cup G1 R1: UKR vs SWE,344,2018
2018-W-FC-2018-WG-M-GER-CZE-01/D/fed cup wg sf: ger vs cze,Fed Cup WG SF: GER vs CZE,341,2018
2018-W-FC-2018-WG2-M-ESP-ITA-01/D/fed cup wg2 r1: esp vs ita,Fed Cup WG2 R1: ESP vs ITA,337,2018
2018-W-FC-2018-WG-M-BLR-GER-01/D/fed cup wg r1: blr vs ger,Fed Cup WG R1: BLR vs GER,335,2018
2018-M-DC-2018-WG-M-FRA-ITA-01/D/davis cup wg qf: fra vs ita,Davis Cup WG QF: FRA vs ITA,333,2018
2018-M-DC-2018-G1-AO-M-IND-CHN-01/D/davis cup g1 r2: ind vs chn,Davis Cup G1 R2: IND vs CHN,324,2018
